Practice_Code,Practice_Name,LA_CODE,GOR10CD,Age_Band,PSEEN_TOTAL
V00265,MIELIE LTD,E10000009,E12000009,ADULT_24_months,17
V00265,MIELIE LTD,E10000009,E12000009,CHILD_12_months,194
V00265,PEZO LTD,E10000009,E12000009,ADULT_24_months,32
V00265,PEZO LTD,E10000009,E12000009,CHILD_12_months,235
V00266,MR PJ BROWN,E10000029,E12000006,ADULT_24_months,1419
V00266,MR PJ BROWN,E10000029,E12000006,CHILD_12_months,1264
V00267,MRS PS DURANT,E10000029,E12000006,ADULT_24_months,5375
V00267,MRS PS DURANT,E10000029,E12000006,CHILD_12_months,1220
V00268,MS I PODDAR,E10000029,E12000006,ADULT_24_months,5742
V00268,MS I PODDAR,E10000029,E12000006,CHILD_12_months,1242
V00270,Walton House Dental Practice Ltd,E10000029,E12000006,ADULT_24_months,113
V00270,Walton House Dental Practice Ltd,E10000029,E12000006,CHILD_12_months,640
V00272,Wickham Dental Practice Ltd,E10000029,E12000006,ADULT_24_months,3187
V00272,Wickham Dental Practice Ltd,E10000029,E12000006,CHILD_12_months,609
V00273,Capel Dental Ltd,E10000029,E12000006,ADULT_24_months,2028
V00273,Capel Dental Ltd,E10000029,E12000006,CHILD_12_months,659
V00274,Apex Dental Care Ltd,E10000029,E12000006,ADULT_24_months,6106
V00274,Apex Dental Care Ltd,E10000029,E12000006,CHILD_12_months,1591
V00275,MRS JM GEANEY,E10000029,E12000006,ADULT_24_months,4097
V00275,MRS JM GEANEY,E10000029,E12000006,CHILD_12_months,1201
V00276,MR S MILANOVIC,E10000029,E12000006,ADULT_24_months,69
V00276,MR S MILANOVIC,E10000029,E12000006,CHILD_12_months,21
V00277,Whitecross Dental Care Limited,E10000009,E12000009,ADULT_24_months,4945
V00277,Whitecross Dental Care Limited,E10000009,E12000009,CHILD_12_months,1067
V00278,"Hejazifar, Namazy, and Namazy",E10000029,E12000006,ADULT_24_months,4045
V00278,"Hejazifar, Namazy, and Namazy",E10000029,E12000006,CHILD_12_months,868
V00280,Cheerag Raval and Gemma Raval,E10000029,E12000006,ADULT_24_months,4354
V00280,Cheerag Raval and Gemma Raval,E10000029,E12000006,CHILD_12_months,1094
V00281,"S Cowley, R Ingham and J Angelo",E10000009,E12000009,ADULT_24_months,3732
V00281,"S Cowley, R Ingham and J Angelo",E10000009,E12000009,CHILD_12_months,756
V00283,MR DA STOTT,E10000029,E12000006,ADULT_24_months,3879
V00283,MR DA STOTT,E10000029,E12000006,CHILD_12_months,1062
V00284,Mr M Rzepski & Mrs A Grycz-Rzepska,E10000009,E12000009,ADULT_24_months,5212
V00284,Mr M Rzepski & Mrs A Grycz-Rzepska,E10000009,E12000009,CHILD_12_months,1211
V00285,Royal Terrace Dental Practice,E10000009,E12000009,ADULT_24_months,7874
V00285,Royal Terrace Dental Practice,E10000009,E12000009,CHILD_12_months,2058
V00285,The Royal Terrace Dental Practice Limited,E10000009,E12000009,ADULT_24_months,66
V00286,MRS KM ROWLAND,E10000009,E12000009,ADULT_24_months,3195
V00286,MRS KM ROWLAND,E10000009,E12000009,CHILD_12_months,606
V00287,MR DB BUCHANAN,E10000029,E12000006,ADULT_24_months,354
V00287,MR DB BUCHANAN,E10000029,E12000006,CHILD_12_months,311
V00288,Dr Sravan Arcot,E10000009,E12000009,ADULT_24_months,645
V00288,Dr Sravan Arcot,E10000009,E12000009,CHILD_12_months,117
V00289,MR T SEAGAN,E10000009,E12000009,ADULT_24_months,1941
V00289,MR T SEAGAN,E10000009,E12000009,CHILD_12_months,540
V00290,Professor V St John Crean,E10000009,E12000009,ADULT_24_months,6
V00291,Dr P Wilson and Dr G Singh,E10000029,E12000006,ADULT_24_months,245
V00291,Dr P Wilson and Dr G Singh,E10000029,E12000006,CHILD_12_months,966
V00292,MR K KARANTOUMANIS,E09000033,E12000007,ADULT_24_months,3524
V00292,MR K KARANTOUMANIS,E09000033,E12000007,CHILD_12_months,639
V00294,MR DG FOURIE,E09000012,E12000007,ADULT_24_months,3141
V00294,MR DG FOURIE,E09000012,E12000007,CHILD_12_months,1333
V00296,Crescent Dental Practice,E10000017,E12000002,ADULT_24_months,1248
V00296,Crescent Dental Practice,E10000017,E12000002,CHILD_12_months,207
V00298,Mr Martin Kenyon and Mr Peter Kenyon,E10000017,E12000002,ADULT_24_months,11482
V00298,Mr Martin Kenyon and Mr Peter Kenyon,E10000017,E12000002,CHILD_12_months,2638
V00300,Ahmed and Somisetty,E10000017,E12000002,ADULT_24_months,3232
V00300,Ahmed and Somisetty,E10000017,E12000002,CHILD_12_months,682
V00301,Aesthetic Dental Solutions,E10000017,E12000002,ADULT_24_months,2327
V00301,Aesthetic Dental Solutions,E10000017,E12000002,CHILD_12_months,519
V00302,Kirkham Dental Care,E10000017,E12000002,ADULT_24_months,214
V00302,Kirkham Dental Care,E10000017,E12000002,CHILD_12_months,384
V00303,MISS SL CARO,E10000017,E12000002,ADULT_24_months,112
V00303,MISS SL CARO,E10000017,E12000002,CHILD_12_months,88
V00305,MR PD MITCHELL,E10000017,E12000002,ADULT_24_months,1212
V00305,MR PD MITCHELL,E10000017,E12000002,CHILD_12_months,185
V00306,DR J SALEH,E10000029,E12000006,ADULT_24_months,1743
V00306,DR J SALEH,E10000029,E12000006,CHILD_12_months,421
V00308,MR CJ MORRIS,E10000002,E12000008,ADULT_24_months,42
V00308,MR CJ MORRIS,E10000002,E12000008,CHILD_12_months,340
V00309,Abbey Dental Practice,E10000029,E12000006,ADULT_24_months,73
V00309,Abbey Dental Practice,E10000029,E12000006,CHILD_12_months,143
V00309,MR CJ WHITER,E10000029,E12000006,ADULT_24_months,69
V00309,MR CJ WHITER,E10000029,E12000006,CHILD_12_months,189
V00309,MR RL PILCHER,E10000029,E12000006,ADULT_24_months,47
V00309,MR RL PILCHER,E10000029,E12000006,CHILD_12_months,212
V00309,MR RP BANDENBURG,E10000029,E12000006,ADULT_24_months,56
V00309,MR RP BANDENBURG,E10000029,E12000006,CHILD_12_months,206
V00309,MS X RUI,E10000029,E12000006,ADULT_24_months,46
V00309,MS X RUI,E10000029,E12000006,CHILD_12_months,253
V00310,MR KV KARLEKAR,E10000002,E12000008,ADULT_24_months,122
V00310,MR KV KARLEKAR,E10000002,E12000008,CHILD_12_months,202
V00313,Eastgate Dental Centre LTD,E10000002,E12000008,ADULT_24_months,15178
V00313,Eastgate Dental Centre LTD,E10000002,E12000008,CHILD_12_months,6120
V00315,MRS K DOULGERIDOU-KOSTOPOULOU,E10000002,E12000008,ADULT_24_months,6254
V00315,MRS K DOULGERIDOU-KOSTOPOULOU,E10000002,E12000008,CHILD_12_months,1309
V00317,MRS N MAJEVADIA,E10000002,E12000008,ADULT_24_months,739
V00317,MRS N MAJEVADIA,E10000002,E12000008,CHILD_12_months,100
V00318,MISS LE DAVIES,E10000002,E12000008,ADULT_24_months,801
V00318,MISS LE DAVIES,E10000002,E12000008,CHILD_12_months,1208
V00319,OASIS DENTAL CARE LTD,E10000002,E12000008,ADULT_24_months,828
V00319,OASIS DENTAL CARE LTD,E10000002,E12000008,CHILD_12_months,699
V00320,Bourbon Street Dental Care,E10000002,E12000008,ADULT_24_months,3047
V00320,Bourbon Street Dental Care,E10000002,E12000008,CHILD_12_months,888
V00321,Aston Clinton Dental,E10000002,E12000008,ADULT_24_months,436
V00321,Aston Clinton Dental,E10000002,E12000008,CHILD_12_months,1133
V00324,Sam Health Ltd,E10000002,E12000008,ADULT_24_months,10546
V00324,Sam Health Ltd,E10000002,E12000008,CHILD_12_months,2487
V00325,McAleavey and Padget,E10000002,E12000008,ADULT_24_months,160
V00325,McAleavey and Padget,E10000002,E12000008,CHILD_12_months,461
V00325,Temple Square Dental Ltd,E10000002,E12000008,ADULT_24_months,10
V00325,Temple Square Dental Ltd,E10000002,E12000008,CHILD_12_months,89
V00327,Dr Balaji,E10000002,E12000008,ADULT_24_months,37
V00327,Dr Balaji,E10000002,E12000008,CHILD_12_months,248
V00327,MISS EH NICHOLS,E10000002,E12000008,ADULT_24_months,45
V00327,MISS EH NICHOLS,E10000002,E12000008,CHILD_12_months,192
V00329,MR SM MUGHAL,E10000002,E12000008,ADULT_24_months,73
V00329,MR SM MUGHAL,E10000002,E12000008,CHILD_12_months,351
V00332,Smiles Better Orthodontics Ltd,E10000002,E12000008,ADULT_24_months,48
V00332,Smiles Better Orthodontics Ltd,E10000002,E12000008,CHILD_12_months,237
V00334,Cathedral Dental Practice Ltd,E10000029,E12000006,ADULT_24_months,90
V00334,Cathedral Dental Practice Ltd,E10000029,E12000006,CHILD_12_months,450
V00335,IDH Limited,E10000029,E12000006,ADULT_24_months,11928
V00335,IDH Limited,E10000029,E12000006,CHILD_12_months,3039
V00337,MR A KHANI,E10000029,E12000006,ADULT_24_months,6516
V00337,MR A KHANI,E10000029,E12000006,CHILD_12_months,1583
V00338,The Wratting Road Partnership,E10000029,E12000006,ADULT_24_months,7447
V00338,The Wratting Road Partnership,E10000029,E12000006,CHILD_12_months,1897
V00339,MRS JA HASSAN,E10000029,E12000006,ADULT_24_months,1600
V00339,MRS JA HASSAN,E10000029,E12000006,CHILD_12_months,651
V00342,Alvington House Dental Practice,E10000029,E12000006,ADULT_24_months,1939
V00342,Alvington House Dental Practice,E10000029,E12000006,CHILD_12_months,1239
V00343,MR A ABDOLLAHI,E10000029,E12000006,ADULT_24_months,1838
V00343,MR A ABDOLLAHI,E10000029,E12000006,CHILD_12_months,400
V00344,MR CN TAYLOR,E10000029,E12000006,ADULT_24_months,54
V00344,MR CN TAYLOR,E10000029,E12000006,CHILD_12_months,217
V00345,Kenneth Ng Surgery Ltd,E10000029,E12000006,ADULT_24_months,2456
V00345,Kenneth Ng Surgery Ltd,E10000029,E12000006,CHILD_12_months,988
V00346,MR ML CROWE,E10000029,E12000006,ADULT_24_months,800
V00346,MR ML CROWE,E10000029,E12000006,CHILD_12_months,130
V00347,Orthoactive Ltd,E10000029,E12000006,ADULT_24_months,18
V00347,Orthoactive Ltd,E10000029,E12000006,CHILD_12_months,61
V00348,Berners Holdings Ltd,E10000029,E12000006,ADULT_24_months,5176
V00348,Berners Holdings Ltd,E10000029,E12000006,CHILD_12_months,1263
V00349,A H Trueman Ltd,E10000029,E12000006,ADULT_24_months,4311
V00349,A H Trueman Ltd,E10000029,E12000006,CHILD_12_months,928
V00350,MR IS LEIGHTON-SCOTT,E10000029,E12000006,ADULT_24_months,5270
V00350,MR IS LEIGHTON-SCOTT,E10000029,E12000006,CHILD_12_months,1460
V00351,DU TOIT & BURGER PARTNERSHIP (IPSWICH) LTD,E10000029,E12000006,ADULT_24_months,12059
V00351,DU TOIT & BURGER PARTNERSHIP (IPSWICH) LTD,E10000029,E12000006,CHILD_12_months,4459
V00352,Lisalina Smile Clinic Limited,E10000029,E12000006,ADULT_24_months,1827
V00352,Lisalina Smile Clinic Limited,E10000029,E12000006,CHILD_12_months,533
V00353,MR F SAYME,E10000029,E12000006,ADULT_24_months,25
V00353,MR F SAYME,E10000029,E12000006,CHILD_12_months,122
V00354,Dr A Monzavi Tabrizi Dental Practice Limited,E10000029,E12000006,ADULT_24_months,3271
V00354,Dr A Monzavi Tabrizi Dental Practice Limited,E10000029,E12000006,CHILD_12_months,694
V00355,Staffa Lodge Dental Group Ltd,E10000029,E12000006,ADULT_24_months,11185
V00355,Staffa Lodge Dental Group Ltd,E10000029,E12000006,CHILD_12_months,2539
V00356,Petrie Tucker & Partners Ltd,E08000035,E12000003,ADULT_24_months,4471
V00356,Petrie Tucker & Partners Ltd,E08000035,E12000003,CHILD_12_months,1110
V00357,Christchurch Dental Practice Ltd,E10000029,E12000006,ADULT_24_months,145
V00357,Christchurch Dental Practice Ltd,E10000029,E12000006,CHILD_12_months,265
V00358,MR PS ROLFE,E10000029,E12000006,ADULT_24_months,4652
V00358,MR PS ROLFE,E10000029,E12000006,CHILD_12_months,1360
V00359,IDH Limited,E10000027,E12000009,ADULT_24_months,13220
V00359,IDH Limited,E10000027,E12000009,CHILD_12_months,3535
V00360,MR BC TOCCA,E10000029,E12000006,ADULT_24_months,339
V00360,MR BC TOCCA,E10000029,E12000006,CHILD_12_months,250
V00361,Advance Dental Health Limited,E10000029,E12000006,ADULT_24_months,2334
V00361,Advance Dental Health Limited,E10000029,E12000006,CHILD_12_months,643
V00362,Bridge House Dental Practice,E10000029,E12000006,ADULT_24_months,2033
V00362,Bridge House Dental Practice,E10000029,E12000006,CHILD_12_months,887
V00364,MR S GHASEMZADEH KERMANSHAHI,E10000029,E12000006,ADULT_24_months,673
V00364,MR S GHASEMZADEH KERMANSHAHI,E10000029,E12000006,CHILD_12_months,174
V00365,MR HS PABARI,E10000029,E12000006,ADULT_24_months,6371
V00365,MR HS PABARI,E10000029,E12000006,CHILD_12_months,1513
V00366,MR M PATEL,E10000020,E12000006,ADULT_24_months,3829
V00366,MR M PATEL,E10000020,E12000006,CHILD_12_months,853
V00367,Woodview Dental Health Dental Practice Partnership,E10000020,E12000006,ADULT_24_months,5020
V00367,Woodview Dental Health Dental Practice Partnership,E10000020,E12000006,CHILD_12_months,1117
V00371,Zain Shamoon,E10000020,E12000006,ADULT_24_months,1299
V00371,Zain Shamoon,E10000020,E12000006,CHILD_12_months,652
V00373,Ipswich Dental Surgery,E10000029,E12000006,ADULT_24_months,4964
V00373,Ipswich Dental Surgery,E10000029,E12000006,CHILD_12_months,798
V00374,MISS K RUSTAGE,E10000020,E12000006,ADULT_24_months,341
V00374,MISS K RUSTAGE,E10000020,E12000006,CHILD_12_months,12
V00374,MR NJ SUMSER-LUPSON,E10000020,E12000006,ADULT_24_months,5988
V00374,MR NJ SUMSER-LUPSON,E10000020,E12000006,CHILD_12_months,1171
V00376,Tuddenham Road Dental Surgery,E10000029,E12000006,ADULT_24_months,118
V00376,Tuddenham Road Dental Surgery,E10000029,E12000006,CHILD_12_months,350
V00377,MR JG PLUMMER,E10000020,E12000006,ADULT_24_months,16470
V00377,MR JG PLUMMER,E10000020,E12000006,CHILD_12_months,3770
V00379,Parish Vaid & Snehal Radia & Sanjay Shah,E10000020,E12000006,ADULT_24_months,5918
V00379,Parish Vaid & Snehal Radia & Sanjay Shah,E10000020,E12000006,CHILD_12_months,1381
V00380,Harbour TNGC Ltd,E10000029,E12000006,ADULT_24_months,216
V00380,Harbour TNGC Ltd,E10000029,E12000006,CHILD_12_months,167
V00381,Taverham Dental Health Clinic Limited,E10000020,E12000006,ADULT_24_months,8243
V00381,Taverham Dental Health Clinic Limited,E10000020,E12000006,CHILD_12_months,2226
V00386,Woodbridge Dental Surgery Limited,E10000029,E12000006,ADULT_24_months,1691
V00386,Woodbridge Dental Surgery Limited,E10000029,E12000006,CHILD_12_months,440
V00388,MR DC TRENT,E10000029,E12000006,ADULT_24_months,2276
V00388,MR DC TRENT,E10000029,E12000006,CHILD_12_months,529
V00389,MS A SINGH,E10000014,E12000008,ADULT_24_months,4084
V00389,MS A SINGH,E10000014,E12000008,CHILD_12_months,1793
V00390,MR AP YAXLEY,E10000029,E12000006,ADULT_24_months,2927
V00390,MR AP YAXLEY,E10000029,E12000006,CHILD_12_months,446
V00390,MR DW FERNS,E10000029,E12000006,ADULT_24_months,2758
V00390,MR DW FERNS,E10000029,E12000006,CHILD_12_months,359
V00391,Mr Azad Eyrumlu and Mr M Eyrumlu,E10000029,E12000006,ADULT_24_months,1599
V00391,Mr Azad Eyrumlu and Mr M Eyrumlu,E10000029,E12000006,CHILD_12_months,258
V00391,Mr M. Eyrumlu and Mr Azad,E10000029,E12000006,ADULT_24_months,2108
V00391,Mr M. Eyrumlu and Mr Azad,E10000029,E12000006,CHILD_12_months,502
V00393,Jeffrey Sherer and Larry Levin,E10000029,E12000006,ADULT_24_months,3636
V00393,Jeffrey Sherer and Larry Levin,E10000029,E12000006,CHILD_12_months,1034
V00393,Larry Levin & Jeff Sherer,E10000029,E12000006,ADULT_24_months,7722
V00393,Larry Levin & Jeff Sherer,E10000029,E12000006,CHILD_12_months,1351
V00395,MR JG PLUMMER,E10000029,E12000006,ADULT_24_months,14439
V00395,MR JG PLUMMER,E10000029,E12000006,CHILD_12_months,3278
V00396,MR DF EVANS,E10000029,E12000006,ADULT_24_months,4823
V00396,MR DF EVANS,E10000029,E12000006,CHILD_12_months,952
V00397,MR DF EVANS,E10000029,E12000006,ADULT_24_months,1008
V00397,MR DF EVANS,E10000029,E12000006,CHILD_12_months,250
V00399,MR HS SKOYLES,E10000029,E12000006,ADULT_24_months,11500
V00399,MR HS SKOYLES,E10000029,E12000006,CHILD_12_months,2125
V00400,Dr J Sherer and Dr L Levin,E10000029,E12000006,ADULT_24_months,3301
V00400,Dr J Sherer and Dr L Levin,E10000029,E12000006,CHILD_12_months,941
V00401,MISS SM WEINACHT,E10000029,E12000006,ADULT_24_months,1719
V00401,MISS SM WEINACHT,E10000029,E12000006,CHILD_12_months,344
V00403,MR BP PATEL,E10000015,E12000006,ADULT_24_months,1927
V00403,MR BP PATEL,E10000015,E12000006,CHILD_12_months,458
V00404,MR G KARATZOPOULOS,E10000020,E12000006,ADULT_24_months,60
V00404,MR G KARATZOPOULOS,E10000020,E12000006,CHILD_12_months,273
V00405,MR RK AGGARWAL,E09000009,E12000007,ADULT_24_months,3126
V00405,MR RK AGGARWAL,E09000009,E12000007,CHILD_12_months,1051
V00406,IDH Limited,E10000029,E12000006,ADULT_24_months,4318
V00406,IDH Limited,E10000029,E12000006,CHILD_12_months,1081
V00407,MISS S PATEL,E10000029,E12000006,ADULT_24_months,46
V00407,MISS S PATEL,E10000029,E12000006,CHILD_12_months,37
V00408,Dr Horan & Dr Simkiene,E10000029,E12000006,ADULT_24_months,3677
V00408,Dr Horan & Dr Simkiene,E10000029,E12000006,CHILD_12_months,830
V00409,MR D JONES,E10000029,E12000006,ADULT_24_months,374
V00409,MR D JONES,E10000029,E12000006,CHILD_12_months,245
V00409,MRS JM BELSHAM,E10000029,E12000006,ADULT_24_months,6
V00409,MRS JM BELSHAM,E10000029,E12000006,CHILD_12_months,49
V00410,MR JJ VILJOEN,E10000029,E12000006,ADULT_24_months,2629
V00410,MR JJ VILJOEN,E10000029,E12000006,CHILD_12_months,1006
V00411,MR AD CLIFFT,E10000029,E12000006,ADULT_24_months,4287
V00411,MR AD CLIFFT,E10000029,E12000006,CHILD_12_months,732
V00413,Bank Bulidings Dental Practice,E10000029,E12000006,ADULT_24_months,11846
V00413,Bank Bulidings Dental Practice,E10000029,E12000006,CHILD_12_months,2555
V00414,DU TOIT & BURGER PARTNERSHIP (SUDBURY) LTD,E10000029,E12000006,ADULT_24_months,4567
V00414,DU TOIT & BURGER PARTNERSHIP (SUDBURY) LTD,E10000029,E12000006,CHILD_12_months,964
V00415,Friars Street Dental Ltd,E10000029,E12000006,ADULT_24_months,347
V00415,Friars Street Dental Ltd,E10000029,E12000006,CHILD_12_months,402
V00415,Northo Limited,E10000029,E12000006,ADULT_24_months,0
V00417,MR H MORILLO-GONZALES DE V,E10000029,E12000006,ADULT_24_months,3969
V00417,MR H MORILLO-GONZALES DE V,E10000029,E12000006,CHILD_12_months,1084
V00419,MR G AL-SHAIKH RADI,E09000009,E12000007,ADULT_24_months,671
V00419,MR G AL-SHAIKH RADI,E09000009,E12000007,CHILD_12_months,377
V00420,MR GN BAXTER,E10000029,E12000006,ADULT_24_months,5718
V00420,MR GN BAXTER,E10000029,E12000006,CHILD_12_months,1221
V00421,MR B WILKINSON,E10000029,E12000006,ADULT_24_months,22
V00421,MR B WILKINSON,E10000029,E12000006,CHILD_12_months,174
V00422,A KAUR & A KOUR,E10000029,E12000006,ADULT_24_months,4506
V00422,A KAUR & A KOUR,E10000029,E12000006,CHILD_12_months,1128
V00423,MR WJ POULTER,E10000029,E12000006,ADULT_24_months,125
V00423,MR WJ POULTER,E10000029,E12000006,CHILD_12_months,664
V00423,MRS LD POULTER,E10000029,E12000006,ADULT_24_months,2
V00423,MRS LD POULTER,E10000029,E12000006,CHILD_12_months,1
V00425,OASIS DENTAL CARE LTD,E10000002,E12000008,ADULT_24_months,1104
V00425,OASIS DENTAL CARE LTD,E10000002,E12000008,CHILD_12_months,742
V00426,MRS SK RAJANI,E10000002,E12000008,ADULT_24_months,115
V00426,MRS SK RAJANI,E10000002,E12000008,CHILD_12_months,782
V00428,IDH Limited,E10000032,E12000008,ADULT_24_months,2010
V00428,IDH Limited,E10000032,E12000008,CHILD_12_months,735
V00429,The Little House Dental Surgery,E10000020,E12000006,ADULT_24_months,1338
V00429,The Little House Dental Surgery,E10000020,E12000006,CHILD_12_months,614
V00434,Cressex Dental Practice,E10000002,E12000008,ADULT_24_months,2702
V00434,Cressex Dental Practice,E10000002,E12000008,CHILD_12_months,926
V00437,Mr BS Degun and Mr DS Jheeta,E10000002,E12000008,ADULT_24_months,5098
V00437,Mr BS Degun and Mr DS Jheeta,E10000002,E12000008,CHILD_12_months,1349
V00440,OPTIMA CARE (HW)  LTD,E10000002,E12000008,ADULT_24_months,3972
V00440,OPTIMA CARE (HW)  LTD,E10000002,E12000008,CHILD_12_months,1065
V00443,MR MK SULEIMAN,E10000002,E12000008,ADULT_24_months,2679
V00443,MR MK SULEIMAN,E10000002,E12000008,CHILD_12_months,1049
V00444,IDH Limited,E06000032,E12000006,ADULT_24_months,3833
V00444,IDH Limited,E06000032,E12000006,CHILD_12_months,1390
V00446,MISS NZ ALI,E10000002,E12000008,ADULT_24_months,2505
V00446,MISS NZ ALI,E10000002,E12000008,CHILD_12_months,1237
V00447,Dr T Moehl and Dr P Samra,E10000002,E12000008,ADULT_24_months,152
V00447,Dr T Moehl and Dr P Samra,E10000002,E12000008,CHILD_12_months,180
V00448,Impressions Orthodontics Ltd,E10000002,E12000008,ADULT_24_months,55
